,x,y,target
0,26.23082681171445,37.597941369483216,0.0
1,-9.77935474869245,66.85948062907893,0.0
2,-10.24116661630218,53.71788642391758,0.0
3,65.7540166370908,43.466906899858515,0.0
4,40.40046423162499,45.60850459568158,0.0
5,40.238262806480925,19.217589109683413,0.0
6,2.057860169975949,86.86758107995551,0.0
7,17.93491722997501,56.025780747659894,0.0
8,-9.534948874647593,79.78160668214963,0.0
9,-17.521561354465533,60.47014098711589,0.0
10,51.55623586812522,21.602667680000312,0.0
11,5.544392746852983,42.3953978176745,0.0
12,-54.29144216871218,48.174101482518594,0.0
13,-81.85408913007032,34.41445386899181,0.0
14,54.985010003844174,48.36845994629505,0.0
15,54.867730317605094,59.859895166643796,0.0
16,48.08931018447301,11.705161633506286,0.0
17,31.179958815673817,44.686088199592035,0.0
18,70.45390867695777,27.117806952829856,0.0
19,21.731246878968914,26.282914879745775,0.0
20,56.9036082712137,31.024809407134846,0.0
21,47.19852296385144,38.25618550074956,0.0
22,-16.281792356487852,-88.57227633810622,0.0
23,21.178811086811756,68.18807627535469,0.0
24,7.364002584517269,53.77294338644831,0.0
25,0.1997358322188885,69.20151125880673,0.0
26,27.00713063459007,59.44182012124097,0.0
27,-5.163218837039267,27.893445811869633,0.0
28,35.85644795485713,53.90310415316586,0.0
29,-1.6297927925087077,49.8879999026329,0.0
30,-1.35859242223633,59.73752601971257,0.0
31,37.62186644251388,35.23267446715156,0.0
32,20.516102619688084,15.025374059624964,0.0
33,30.13849209616097,17.024703929919305,0.0
34,9.187288625228172,64.15942623767766,0.0
35,13.961236073824573,46.38548026837245,0.0
36,61.825561967809165,18.15101804285284,0.0
37,40.011207944704296,-97.05076449775149,0.0
38,7.3236529639545624,77.67667760600419,0.0
39,16.96927379608939,37.131052358668114,0.0
40,-4.463606477581551,38.72217637079757,0.0
41,45.59839666366481,82.50137937064693,0.0
42,4.818860378728069,29.380104986944904,0.0
43,20.344516978851686,79.83376141775757,0.0
44,35.50459279470329,8.661328848326,0.0
45,-17.89638511850983,46.80598371839708,0.0
46,31.796520256260894,27.219130420033252,0.0
47,33.19142961407901,70.3164007796929,0.0
48,44.44148373262361,28.239331721918575,0.0
49,22.689285593426053,48.633884817597746,0.0
50,50.55575079794854,-5.938717301080039,1.0
51,15.767842815348056,-34.357250679708486,1.0
52,24.617173955583954,-22.143241736927475,1.0
53,-45.27676339404181,56.79983506950322,1.0
54,-6.319872821188895,-24.36494357476899,1.0
55,45.83307987203556,-47.64720580623678,1.0
56,55.19253162596263,-18.074307012354858,1.0
57,38.1450575812879,-75.20055342927881,1.0
58,23.46646306673242,-12.020707018443366,1.0
59,11.226516582611737,-77.10121914879518,1.0
60,21.825528686881313,-82.95531991317762,1.0
61,24.571122887080964,-40.151806710380434,1.0
62,14.528454292824309,-92.3304641635323,1.0
63,214.13592164945783,-50.60687293342021,1.0
64,-54.07523324609009,31.577907078855738,1.0
65,41.70867606732213,-12.230388415196755,1.0
66,-71.42035841238355,124.91621315575912,1.0
67,31.61498176469595,-61.15819670477496,1.0
68,82.77195038027575,45.246748629296114,1.0
69,88.27766451714184,-6.300563857521567,1.0
70,54.23746565076979,-34.446902911499144,1.0
71,-0.6254401763451748,-61.64451547491438,1.0
72,-10.30287445491574,-33.55059832301419,1.0
73,3.6155151451860266,-36.73213252038363,1.0
74,110.41958905431584,-187.32287759715885,1.0
75,34.54903209021139,-19.092357938771706,1.0
76,-13.419433645370711,-17.82715038171924,1.0
77,-16.341717648225305,-7.026686021036725,1.0
78,33.78406095149864,-35.49495170858205,1.0
79,27.98837661009208,-73.65077505205481,1.0
80,12.03418536980966,-67.2214066616213,1.0
81,21.036670371186588,-68.71859118972766,1.0
82,48.48614811127044,-69.09349424870597,1.0
83,3.163382877571551,-23.967302776207084,1.0
84,-24.945617364854563,-40.317959003227905,1.0
85,12.540999778417296,-7.97920668192395,1.0
86,32.2844252068613,-7.955621352233772,1.0
87,-2.6175957313589153,-46.102239754410576,1.0
88,-10.689651821356783,-57.83131968072537,1.0
89,1.3884770689132027,-74.0910308802855,1.0
90,43.19453352176455,-58.344405675902735,1.0
91,-89.12229419362899,-26.56625226089585,1.0
92,20.745604951753865,-58.610028070695556,1.0
93,32.688983089765706,-83.92848825641413,1.0
94,-19.229577618668998,-52.143114554953144,1.0
95,34.055678832836605,-49.32909233995182,1.0
96,-31.736846831052137,-50.85363749652116,1.0
97,-61.86540876890436,62.7236568491467,1.0
98,9.729518415580152,-56.65340623762911,1.0
99,23.373870733284903,-49.780074804160385,1.0
100,-29.919425636117037,77.0631404461606,2.0
101,-35.77240728878656,37.92852486094294,2.0
102,-68.78186920028176,-2.959466909212743,2.0
103,-72.74384588120401,-18.644479664765687,2.0
104,-32.41606342462003,13.253471888881435,2.0
105,-54.36984873068207,-40.130914091599074,2.0
106,-115.30261075664022,-65.66621091618924,2.0
107,-80.24283184777951,-0.2706016163157763,2.0
108,-70.10241203450268,17.881715070575044,2.0
109,157.21931636471854,-80.96252489096426,2.0
110,-35.257528147401594,2.7235571281416884,2.0
111,-37.79839308410506,-66.14906877171082,2.0
112,-43.37484985728756,-4.6790961183871564,2.0
113,-83.55764275676094,228.65846390062651,2.0
114,5.324544556983195,4.703418965415385,2.0
115,-45.51074709750982,6.647729857711541,2.0
116,31.25559408185921,86.61234695683845,2.0
117,-66.23812281607428,-43.597363449805464,2.0
118,110.47779706511425,-253.49718442487367,2.0
119,77.12054219029439,59.0100986294657,2.0
120,-60.92180657700089,-10.718762260550516,2.0
121,-33.30014697695495,49.69900644216012,2.0
122,-90.68127069765418,-5.797221602653874,2.0
123,43.15915186376973,-26.690308512553845,2.0
124,-18.869508574215693,12.477532292947362,2.0
125,-50.620183180506736,-77.50586836487822,2.0
126,-191.24524993448415,63.932546196604214,2.0
127,-38.76067968882344,23.084916038909153,2.0
128,-29.58233139489625,-14.782795162627238,2.0
129,5.133037578146338,-113.62020707617582,2.0
130,-57.27816039300628,-60.88711289415324,2.0
131,-343.40098664700713,50.167736730623666,2.0
132,-27.165241885158636,-63.74396253371086,2.0
133,-5.336426513080496,-5.323189241569027,2.0
134,-45.37522564612048,74.75519855426012,2.0
135,-64.33340326821532,6.969389875480769,2.0
136,-61.34348769206354,-23.484554746626984,2.0
137,-24.231867240258183,3.4615177078888526,2.0
138,2.1076884777154983,-12.876499991047268,2.0
139,75.93601165919706,138.15888401995232,2.0
140,-51.0954487778455,-12.566613381249033,2.0
141,-38.15285297481567,-23.292464811814025,2.0
142,-206.61600901851205,82.28608696355366,2.0
