,x,y,target
0,21.333072445261273,6.480271453359701,0.0
1,1.5404754170749673,3.610238166492077,0.0
2,-5.061264400730134,8.00472371025976,2.0
3,7.377679098672104,-0.2564687961891081,0.0
4,6.8535772207571855,4.608384670121915,1.0
5,-1.62214064326849,-11.201590471697086,1.0
6,14.331796879601878,-2.4109223199201453,0.0
7,20.47461949780911,5.270998430652766,0.0
8,15.278870142831536,9.010029829200834,0.0
9,1.9600065852078679,-16.680060025503497,0.0
10,16.600844155487884,-7.733128763512272,1.0
11,-17.21738334745596,8.65498496285757,0.0
12,-2.4103572339595796,-15.740747635720561,2.0
13,0.44797102739393724,-6.498854379751551,1.0
14,10.828394459958666,-17.936628374204812,0.0
15,13.897507384526492,0.989259922218962,1.0
16,17.309039940752474,-6.115786671038738,1.0
17,-7.765380729836515,-11.626708223876237,0.0
18,-2.9402319295626977,1.7268917845461844,3.0
19,12.624022546590236,-4.844205816843544,2.0
20,18.026235220805113,-8.057981902846297,0.0
21,1.9263499488985232,-18.878651930238057,0.0
22,3.8699361667525913,-11.804810505509026,2.0
23,-0.844275614067534,-10.402590105945226,3.0
24,5.622166767251956,-17.30044432078866,0.0
25,-0.8126831581868237,0.7056639790324299,2.0
26,-0.060214995611628575,0.6335197631734206,1.0
27,20.452975358835417,1.0720866840964982,3.0
28,3.5943410208441837,-11.71016620678585,0.0
29,6.270838858436301,-8.656293819417836,4.0
30,1.1391901999545002,-17.81999996851561,3.0
31,-3.6327181554271797,-14.291503488334012,0.0
32,4.625725694522998,-19.094996465545343,0.0
33,4.083701089345155,-11.439591091929417,0.0
34,1.4272814453469043,-4.234633929289798,0.0
35,-9.068980489524675,-11.526892730024429,0.0
36,-0.18485135903144845,-12.143218307556626,0.0
37,-5.510259884452476,-10.001411606609969,0.0
38,5.6298254566575405,-17.338021242886374,0.0
39,-16.40759856100417,3.6424794131123046,0.0
40,4.370576690406051,9.975274901713819,1.0
41,9.171823248194713,19.787373763361014,3.0
42,0.7284900912600076,-15.368150383510727,0.0
43,-1.6221582850914298,-2.1575676990615578,0.0
44,0.4775942422511815,-22.69269710322797,1.0
45,4.091718915694843,-8.335830091196275,0.0
46,13.104687795446187,3.816445153114159,3.0
47,22.52341733305066,-1.2446194653378269,0.0
48,0.954852293261065,-5.333832101488634,1.0
49,10.517220883915327,-13.602702452841276,0.0
50,3.0095809105756963,6.912299475219141,2.0
51,8.263903675329015,2.2978940013813505,0.0
52,-11.86434143864932,-13.878572285611506,3.0
53,9.934124366633899,6.525461041850089,2.0
54,2.710161283482115,-8.16884889417874,3.0
55,5.830732819671409,-1.002025233715204,0.0
56,16.409611620149985,-6.1299168359524465,0.0
57,-5.731463999396029,-13.770480175914727,0.0
58,5.278106749269412,-21.182884132612724,0.0
59,1.539084226058953,-3.9108889492369254,0.0
60,-6.099411194811834,-8.582343742271544,2.0
61,-15.176709667176466,-10.154096029609502,4.0
62,-5.002962293558272,8.798137238811035,0.0
63,7.55088315046206,-17.032642278673947,3.0
64,16.071875749046427,-4.924961539577481,3.0
65,2.33699049965544,-11.48488350587357,1.0
66,-4.355834285443264,-15.988455942742487,4.0
67,0.550100184372983,1.7206220323982016,1.0
68,-12.495414211867564,6.446954621757729,2.0
69,-13.260415642436673,12.410479924036876,2.0
70,10.62633427067206,13.317766789151188,0.0
71,12.31804837501866,-1.9494599919734503,0.0
72,-9.678606037543661,2.706595244153083,3.0
73,-3.288493527263931,-5.0063231716114105,1.0
74,8.218421898478551,-5.699526553482195,3.0
75,1.4637683998584297,-15.184084707306669,2.0
76,-1.0898884224139445,-5.789012147927122,0.0
77,19.601463513974224,-0.6028148743639941,2.0
78,10.883097440901786,16.97152825011072,0.0
79,11.822795688419566,2.7144209372780437,1.0
80,9.08758478085321,11.696377756400677,2.0
81,5.205902438694386,-14.999615160918934,1.0
82,7.548820431029515,2.124461388789355,0.0
83,1.9473793981592002,-9.844676147177932,2.0
84,0.16535146248238564,1.6760422441163294,2.0
85,-5.321376577049261,-8.290769840304884,2.0
86,4.305572130934494,5.627350941729972,1.0
87,17.05097450597102,-5.500887714983681,2.0
88,10.958643299207647,-11.898851984952278,0.0
89,-6.813124174898225,-14.032101067864707,4.0
90,6.14211363303823,2.743724654922725,2.0
91,15.22116283462256,-9.724889294014975,2.0
92,3.7595762295347095,6.434641230666845,2.0
93,15.459300377911504,-6.19793172651161,0.0
94,-2.872982661144747,-7.808082297768397,0.0
95,-16.000438534851305,12.125750929836732,0.0
96,-4.38535070895659,-5.926577063393022,0.0
97,1.5307557149068782,3.0635843607459456,0.0
98,15.16897610071616,-9.993731063269388,1.0
99,8.33894571178633,-17.85764687870115,0.0
100,7.21842050930677,-8.842543324113942,4.0
101,-1.8190922738707775,-12.34393523641517,0.0
102,1.6722379993136511,-16.676055236001613,0.0
103,-5.538577895301378,-1.8019283439430067,0.0
104,3.003827319238056,-13.236257259416757,0.0
105,-9.096566432027485,-13.700522666453551,0.0
106,-0.7599406974132205,-2.6332414428744326,0.0
107,2.4627493373222507,-15.822822760167188,0.0
108,-4.885597043322021,21.500782964959118,4.0
109,-2.5997646342506604,-9.214438534622158,0.0
110,-2.383639178568895,-17.172703787305455,0.0
