,x,y,target
0,22.839622691576643,22.31999284449689,0.0
1,31.404012925706876,54.80992695697765,0.0
2,24.346111962652348,53.60361859275247,0.0
3,29.353188257952286,49.48931567190085,0.0
4,31.31159082006908,19.98459048561553,0.0
5,51.314918183844114,22.274667225222224,0.0
6,34.794502642806876,39.171081004163376,0.0
7,30.060011487814467,34.56193655264171,0.0
8,11.169060958260541,51.99665700657073,0.0
9,30.279589904966198,60.19336936855856,0.0
10,10.514057386156061,34.57378694045386,0.0
11,36.49039493151814,32.84151836346179,0.0
12,18.554398961299555,58.58934103630322,0.0
13,9.614285517364412,57.91558805662697,0.0
14,36.60948360514858,5.594066519930831,0.0
15,43.37852244747147,-0.30017185143483016,0.0
16,45.88890838704845,28.390808215904453,0.0
17,27.530465151955593,25.449267571428994,0.0
18,47.093282631965934,15.849885580596347,0.0
19,43.95674951004937,22.497963870461373,0.0
20,22.364937232312425,28.515184417736364,0.0
21,37.366997555569334,23.45232179204888,0.0
22,24.0013670907092,15.950058727875343,0.0
23,-74.58023769112754,10.29274339654286,0.0
24,16.349876689014824,22.299051865488707,0.0
25,37.663211880523015,59.313775379301894,0.0
26,16.373033964400555,29.37398462248724,0.0
27,31.75837740007639,28.616072882836928,0.0
28,22.2610923800503,39.91555291681215,0.0
29,34.911869464308396,46.255942272166145,0.0
30,37.88680892197738,52.3891710183755,0.0
31,8.887725179354845,43.76574208387596,0.0
32,45.28950871384755,7.752739962191869,0.0
33,13.556197618029605,-75.21223939610934,0.0
34,23.61992501977337,47.9826405799609,0.0
35,24.49444662928359,59.37540903714725,0.0
36,24.731297868447445,33.627414418303225,0.0
37,16.935608001435643,46.69762258299941,0.0
38,17.70589820863016,53.05737616681452,0.0
39,28.133455960698868,40.771092674881544,0.0
40,18.473587483839214,35.29315404626453,0.0
41,-1.544123001715329,37.27804588463073,0.0
42,33.84723900721149,65.57184620485421,0.0
43,10.00702003970876,26.293004966013868,0.0
44,40.92863111700592,17.469863003347832,0.0
45,26.78330288578837,66.38539432644566,0.0
46,32.43822989714821,12.404206500267758,0.0
47,14.459132878216941,63.282039278489364,0.0
48,38.63155919221132,12.213831457619488,0.0
49,20.19872612836814,66.10805393509477,0.0
50,-14.148701502545741,-74.97676745652633,1.0
51,8.601459295397566,-7.251361165284482,1.0
52,30.6207191044419,-24.65782576717547,1.0
53,-59.300884718445104,14.385271286499535,1.0
54,-25.78802218262502,-1.663451680273258,1.0
55,-28.314590905441484,7.019303656773796,1.0
56,-48.463803437349455,-32.34995345134686,1.0
57,-59.2885651230291,22.378846737641194,1.0
58,-19.86493901999303,-2.026023011532263,1.0
59,54.06317716378223,-9.46074957308321,1.0
60,-38.0417836646163,27.846753101628877,1.0
61,-26.294604163730142,-9.176513296900497,1.0
62,-42.5165071523018,22.417756439018962,1.0
63,-18.184003762380467,-8.01584029191168,1.0
64,-58.60023979593968,32.947833944898115,1.0
65,30.311651306308757,-49.90574872316712,1.0
66,-13.803214727596393,4.7473139554990444,1.0
67,-46.061291280084326,9.148494953894215,1.0
68,63.215249230990025,-20.588331148801036,1.0
69,-47.64891899686426,17.689297254343366,1.0
70,22.282175736028048,-26.748198208119195,1.0
71,-37.20101141325754,9.211947644523063,1.0
72,-25.436272171158755,17.01502688175832,1.0
73,-22.271355896603062,4.576505179691935,1.0
74,-32.86919568293509,-5.040006758753686,1.0
75,-42.42645108970819,-15.88658632384662,1.0
76,-13.018721058291097,-2.061306095343006,1.0
77,27.426125676580217,-37.82763036529295,1.0
78,54.98506919303637,9.415511800521156,1.0
79,-48.8769903718759,24.03839892889369,1.0
80,-53.7809795026301,19.384587038431476,1.0
81,-54.15574347640787,26.29748974659059,1.0
82,-42.14511030143317,13.893073076967616,1.0
83,64.59668422328416,10.608892528241945,1.0
84,-20.862823004256438,-14.93189006074913,1.0
85,15.709506256281154,-5.416633711715667,1.0
86,-30.61563107459039,-23.411954752970058,1.0
87,-50.013831853343106,3.454286347675768,1.0
88,22.815298025422436,-9.655077456114459,1.0
89,-51.48172138557591,13.188139941516646,1.0
90,-58.08840709989699,3.347199570028173,1.0
91,-12.462921704356916,-11.036533207852012,1.0
92,-54.372230498389456,8.587861200244372,1.0
93,-44.322320348373495,29.73506875757461,1.0
94,-41.530293861106614,3.8540848871095825,1.0
95,-35.17643873630355,-11.964918925174846,1.0
96,-66.00690389414801,27.147611511517674,1.0
97,-32.51880448240688,2.1005234682090705,1.0
98,-49.8313956423193,32.0492838631921,1.0
99,-54.51023216253304,-2.7744950283659735,1.0
100,-21.803417482169717,-55.362991560882456,2.0
101,4.348501503694717,-18.127648560838843,2.0
102,3.4979748615665276,-55.619463822024734,2.0
103,9.858109503870017,-34.146225310579936,2.0
104,-1.2429245448331816,-60.19008183458787,2.0
105,-7.338156232674342,-52.07923546017445,2.0
106,-42.70428380531623,-3.5432461119091836,2.0
107,-14.506576922849051,-38.69857872640746,2.0
108,-6.940785889279956,-23.449843854832128,2.0
109,-24.28538385122102,-38.08594586135467,2.0
110,-21.193011797082903,-64.20639004822368,2.0
111,10.972141892627617,-22.84820095367265,2.0
112,-6.270706673329694,-37.52788257197604,2.0
113,-21.276579051267625,38.79301649177074,2.0
114,3.337342217050187,-27.17691699435013,2.0
115,-5.0384966922647045,-9.986093737729474,2.0
116,10.098736078805745,-41.70867699845053,2.0
117,-32.38736090026261,-48.216889442025355,2.0
118,22.732462791997623,-70.10942147841347,2.0
119,-48.1562870363209,-7.012569154007166,2.0
120,-17.414957073410132,-49.52683728229794,2.0
121,5.024282970273747,3.9904841136905698,2.0
122,-22.587204611930492,-46.182922408757356,2.0
123,1.9750736587792694,-11.21933732147927,2.0
124,-11.937078394450912,-50.131742563203275,2.0
125,-6.176277048787141,-45.99357939838391,2.0
126,1.0543426493637507,-2.36550996513894,2.0
127,22.34894251855899,-33.19584142060243,2.0
128,11.913852150967587,-54.55794937241424,2.0
129,14.739943326489344,-46.57125075234287,2.0
130,-1.0387328363563217,-40.56159880588729,2.0
131,-31.91700320933148,-54.60624206298237,2.0
132,-36.63316612004436,47.61542794130048,2.0
133,-9.657405278861187,12.790520876723656,2.0
134,12.30536595185315,-15.233836369171438,2.0
135,-8.202337537173937,-57.61786981418268,2.0
136,-15.103165327587403,-55.39441463699386,2.0
137,8.136138488037275,-47.75514320269053,2.0
138,29.03622759460367,-31.930025478423815,2.0
139,1.9998031737227684,-46.2160039746419,2.0
140,-6.448312181689599,-64.06558498813314,2.0
141,-1.2188843330503696,-33.57266822162617,2.0
142,61.90692022592314,1.8301812852354433,2.0
143,-2.415142178550031,-53.463130002606356,2.0
144,-13.903358501194068,-61.30724294660254,2.0
145,4.24633011086698,-37.51332252854204,2.0
146,-24.120602635425158,31.82266379186993,2.0
147,14.890467843096319,-37.40852817940171,2.0
148,-12.631968406700778,-44.70931237864857,2.0
149,21.150416690943032,-39.889677251530756,2.0
