,x,y,target
0,27.946773975245378,27.87874583433018,0.0
1,28.039700516054047,65.78567634657011,0.0
2,19.883654126301153,62.807974192922885,0.0
3,42.178913191179106,49.99719097492283,0.0
4,34.689281127874295,21.966198102892573,0.0
5,53.29029561369305,16.723424680820536,0.0
6,-67.93747904424511,0.07224504432791888,0.0
7,-30.86045755689981,18.817549558596667,0.0
8,-83.98627021212543,2.9695138443938114,0.0
9,-32.80863292788549,-13.247872085262983,0.0
10,34.120183629484124,52.765120482650225,0.0
11,23.82071738882806,34.89794924633779,0.0
12,12.203718806133121,58.87280759259293,0.0
13,-1.9545936072142918,64.03852597615666,0.0
14,38.33872253988508,8.881178665956618,0.0
15,55.26042207163952,-16.211108226095888,0.0
16,44.64936603607827,15.339207864774279,0.0
17,39.10237535890019,39.03750722596906,0.0
18,39.50394343695931,68.33128956010032,0.0
19,34.54144770486521,45.151193176833004,0.0
20,26.016069658325907,18.6805344520648,0.0
21,44.79739475219261,24.23370169040843,0.0
22,18.423437325804016,25.47435731792917,0.0
23,51.76274546353998,33.22538646246506,0.0
24,21.29737682834967,45.59457143069021,0.0
25,40.26196789847343,58.88559834452175,0.0
26,31.793082162312743,36.1933701873763,0.0
27,47.63328820403397,41.02918747528217,0.0
28,35.71179317067877,29.97726629332414,0.0
29,26.865626397394163,42.80662114331252,0.0
30,18.270350340314806,53.781839453661576,0.0
31,50.86452401194668,60.70487556267742,0.0
32,49.631414604480376,7.319444575126682,0.0
33,59.79773126031766,23.070063053054387,0.0
34,18.08170960955748,72.75638309156516,0.0
35,51.18122285000292,51.200638185243726,0.0
36,16.03719978612557,-15.638953533305838,0.0
37,9.572542507360867,50.54028851225793,0.0
38,2.6733803586049554,56.54422691697563,0.0
39,9.565571983501894,66.47656909405862,0.0
40,8.999605685449975,35.65289866195938,0.0
41,65.40971941574942,0.7003276902124792,0.0
42,25.687850975961016,56.3420457972212,0.0
43,43.33611100428803,32.71162388903054,0.0
44,0.5206558982447171,41.902029827101224,0.0
45,37.41205897413118,-78.24623847146707,0.0
46,65.53288821639026,33.82235230592232,0.0
47,13.88249262020818,44.43263804985688,0.0
48,9.504369772546244,24.664077966574787,0.0
49,16.9927808423077,36.51610643579801,0.0
50,8.019390675257474,-41.35217633988256,1.0
51,1.8774082227468951,-26.753747736477365,1.0
52,0.6697200725406754,-40.9828193456658,1.0
53,-41.80710365289256,21.444985910802508,1.0
54,4.5571106091336855,-6.484231812092452,1.0
55,-12.496829207425176,8.1257268312632,1.0
56,36.89229828958236,-51.86715351467394,1.0
57,-51.46739676052943,2.5446671632681763,1.0
58,-10.298536355481591,-26.66682320277549,1.0
59,3.8300323229685667,-14.396993235671475,1.0
60,-61.89118499030475,-32.53731534645075,1.0
61,-15.197641186430735,-7.405714109536583,1.0
62,-55.85932981851755,20.889478215442796,1.0
63,-1.6253894950601186,-0.04755002551559984,1.0
64,-16.715345728103046,1.8531070505712395,1.0
65,-3.6712350734933965,-33.08916755112154,1.0
66,-22.863837445386768,-7.524706790484392,1.0
67,-45.8745014551683,-63.79258166315775,1.0
68,-57.93081905190023,11.287796887603937,1.0
69,-43.562740409550436,31.855898300133994,1.0
70,15.418050195629029,-3.4018975112061836,1.0
71,11.376011286302342,-23.859590054779325,1.0
72,-52.184896148775906,-18.947539191859565,1.0
73,-14.981753900763463,26.304053570132922,1.0
74,-7.797531739693534,-3.75322982422604,1.0
75,4.152875277976551,-33.438988271423455,1.0
76,-16.97221630776803,-31.071834379434044,1.0
77,-4.438780290164525,-46.502269176272215,1.0
78,-5.598351100906613,-10.28047397718553,1.0
79,-39.44474680494663,39.8766963431204,1.0
80,-48.25180799504187,24.183787510009534,1.0
81,-52.15111964816758,30.85516767032814,1.0
82,-21.6377868419398,10.924996083468896,1.0
83,-23.900242444184716,-67.91802912924068,1.0
84,-70.01428364841405,12.724796312896162,1.0
85,-2.5233679295955898,-20.49936735091034,1.0
86,-7.484387728889367,-39.08064573376429,1.0
87,-57.81390658723792,-9.135098356273913,1.0
88,-29.920259478670285,-2.7553967838249718,1.0
89,25.78598224866882,82.5833943079841,1.0
90,-35.12247550048372,30.35793951036313,1.0
91,69.66591735619333,13.567530696557023,1.0
92,-26.115407716913296,51.983660254548894,1.0
93,-47.18216994308466,11.817763897185127,1.0
94,-36.211051007491854,6.645884309734039,1.0
95,-66.61571023108816,22.541241947347157,1.0
96,-23.440050339467128,1.1310538945227513,1.0
97,-12.176865432890214,-15.54262236222592,1.0
98,-33.40186387095169,-27.825660339349874,1.0
99,-28.361756379717264,7.277977366385386,1.0
100,-6.154904983027314,-69.41717518525009,2.0
101,-21.688233763925876,19.591334094305292,2.0
102,19.262869563260132,-38.39753765765711,2.0
103,10.93505085016469,3.5549109465766158,2.0
104,-32.69085115450307,-57.70354974414564,2.0
105,-23.584692716476706,-52.33507849625645,2.0
106,-69.32622651873686,-21.002810553455898,2.0
107,40.51289563109356,-28.552083330334945,2.0
108,-42.79404259420989,-18.895863227664698,2.0
109,12.103245104594233,-70.38803914006606,2.0
110,11.497308283155604,-78.24008231335799,2.0
111,32.96517386522978,-10.456123045477522,2.0
112,21.48798460782127,-49.69611184157967,2.0
113,48.45931564527436,-7.637087470564062,2.0
114,-23.721981328144373,27.775756986421527,2.0
115,-0.9732051413924405,-63.05217028183918,2.0
116,23.98461791903593,-66.65819189296086,2.0
117,-0.5062764126851644,-80.76577461640888,2.0
118,-36.34090113611149,-41.53689966936776,2.0
119,-55.6286965487101,41.36399150756735,2.0
120,-16.225672205079512,-60.85693677332445,2.0
121,42.79034498984895,86.1407742392913,2.0
122,-29.9369679743516,-46.30230086278702,2.0
123,27.915206505151556,-16.859804237990673,2.0
124,13.568683036213772,-61.41659686850244,2.0
125,-41.11735164476484,57.5635267283938,2.0
126,22.267434805465104,-11.089056032664319,2.0
127,31.190061757582654,-35.06984383992973,2.0
128,-42.542750136691346,-7.368681126192746,2.0
129,-69.82523471034315,39.92555193038917,2.0
130,-31.238480740091628,-76.6478629949157,2.0
131,-7.005833938914106,-83.13030705102422,2.0
132,-45.012712006099356,-50.69369305337697,2.0
133,-21.794065538411093,-20.69657996530455,2.0
134,-10.918536927497929,17.587865526480602,2.0
135,-20.97546579413464,-45.33592933563223,2.0
136,3.238693117522267,-69.98019239328875,2.0
137,61.47918389543276,-33.39179308194475,2.0
138,-13.043800991253969,39.01079317362091,2.0
139,2.819890494611682,-52.89769798497921,2.0
140,-8.442277643159963,-58.3082286909886,2.0
141,13.057788824963234,-52.398649409397855,2.0
142,-4.90256941418499,25.177627398557966,2.0
143,21.964865043133667,-29.40721265601159,2.0
144,6.138634602336709,-60.47910048584942,2.0
145,22.73297282403069,-57.700465018977305,2.0
146,27.536588349810987,-2.832536645476851,2.0
147,64.56071135824212,-23.84728068778587,2.0
148,42.150370092343486,-43.085023095414144,2.0
149,2.808883585457178,10.584086256546184,2.0
